SEG NUM, PARENT, CHILDREN, STATUS, DIAMETER, START X, START Y, START X, END X, END Y, END Z, LENGTH, ENERGY, VELOCITY, DIST FROM ROOT, FARTHEST DIST FROM ROOT, 
752, 749, NO CHILDREN, PRIMARY, 0.0841105, 16.1449, 46.8902, -1.37245, 14.9119, 46.4144, -1.53811, 1.33199, 159234, 0.00353729, 0, 0, 
753, 750, NO CHILDREN, PRIMARY, 0.0907027, 15.826, 46.5085, -1.0998, 15.4897, 45.6923, -1.9138, 1.20081, 120081, 0.00411349, 0, 0, 
754, 750, NO CHILDREN, PRIMARY, 0.0917534, 15.826, 46.5085, -1.0998, 16.26, 45.4396, -2.24158, 1.62314, 123878, 0.00420935, 0, 0, 
755, 740, pr: 757 pr: 758 , PRIMARY, 0.169641, 15.8981, 51.1296, 5.24691, 14.7262, 50.4288, 2.65557, 2.92912, 292912, 0.014389, 0, 0, 
756, 740, pr: 763 pr: 764 , PRIMARY, 0.143995, 15.8981, 51.1296, 5.24691, 14.5203, 50.9152, 4.31915, 1.67485, 169075, 0.0103673, 0, 0, 
757, 755, pr: 759 pr: 760 , PRIMARY, 0.115806, 14.7262, 50.4288, 2.65557, 14.3178, 50.3, 1.00522, 1.705, 170500, 0.00670552, 0, 0, 
758, 755, pr: 761 pr: 762 , PRIMARY, 0.117721, 14.7262, 50.4288, 2.65557, 14.5806, 50.0998, 2.14037, 0.628409, 60902.3, 0.00692915, 0, 0, 
759, 757, NO CHILDREN, PRIMARY, 0.0880827, 14.3178, 50.3, 1.00522, 13.8677, 50.6535, -0.598455, 1.70272, 170272, 0.00387928, 0, 0, 
760, 757, NO CHILDREN, PRIMARY, 0.0848939, 14.3178, 50.3, 1.00522, 14.579, 50.2371, 0.626235, 0.464587, 53498.8, 0.00360349, 0, 0, 
761, 758, NO CHILDREN, PRIMARY, 0.072801, 14.5806, 50.0998, 2.14037, 14.6932, 50.0705, 1.3642, 0.784846, 78484.6, 0.00264999, 0, 0, 
762, 758, NO CHILDREN, PRIMARY, 0.0757061, 14.5806, 50.0998, 2.14037, 15.0446, 49.5697, 1.65568, 0.855136, 84712.7, 0.00286571, 0, 0, 
763, 756, pr: 765 pr: 766 , PRIMARY, 0.10619, 14.5203, 50.9152, 4.31915, 13.1166, 49.9181, 3.22183, 2.04173, 204173, 0.00563813, 0, 0, 
764, 756, pr: 767 pr: 768 , PRIMARY, 0.110284, 14.5203, 50.9152, 4.31915, 14.0581, 50.5247, 3.49351, 1.02362, 95164, 0.00608128, 0, 0, 
765, 763, NO CHILDREN, PRIMARY, 0.0950842, 13.1166, 49.9181, 3.22183, 12.6883, 49.5674, 2.43256, 0.964067, 96406.7, 0.0045205, 0, 0, 
766, 763, NO CHILDREN, PRIMARY, 0.071856, 13.1166, 49.9181, 3.22183, 12.6995, 49.1132, 2.22642, 1.34639, 124605, 0.00258164, 0, 0, 
767, 764, NO CHILDREN, PRIMARY, 0.0785551, 14.0581, 50.5247, 3.49351, 13.3628, 50.1767, 2.87806, 0.991648, 99164.7, 0.00308545, 0, 0, 
768, 764, NO CHILDREN, PRIMARY, 0.0838991, 14.0581, 50.5247, 3.49351, 13.9507, 50.1336, 2.83394, 0.77426, 80665.3, 0.00351953, 0, 0, 
769, 514, pr: 771 pr: 772 , PRIMARY, 0.452757, 5.64004, 66.9591, -2.5421, 8.02418, 63.5939, -4.93036, 4.76576, 476576, 0.102495, 0, 0, 
770, 514, pr: 897 pr: 898 , PRIMARY, 0.501862, 5.64004, 66.9591, -2.5421, 9.20097, 64.2898, -6.46929, 5.93531, 530585, 0.125933, 0, 0, 
771, 769, pr: 773 pr: 774 , PRIMARY, 0.400298, 8.02418, 63.5939, -4.93036, 10.3978, 62.3531, -7.73283, 3.87655, 387655, 0.0801194, 0, 0, 
772, 769, pr: 835 pr: 836 , PRIMARY, 0.388141, 8.02418, 63.5939, -4.93036, 8.33676, 62.0246, -8.23214, 3.6691, 344019, 0.0753269, 0, 0, 
773, 771, pr: 775 pr: 776 , PRIMARY, 0.248694, 10.3978, 62.3531, -7.73283, 11.1682, 61.7817, -8.32538, 1.12745, 112745, 0.0309243, 0, 0, 
774, 771, pr: 805 pr: 806 , PRIMARY, 0.257051, 10.3978, 62.3531, -7.73283, 11.4094, 59.7113, -10.1561, 3.72487, 400068, 0.0330377, 0, 0, 
775, 773, pr: 777 pr: 778 , PRIMARY, 0.187169, 11.1682, 61.7817, -8.32538, 14.3943, 61.2773, -10.813, 4.10495, 410496, 0.0175161, 0, 0, 
776, 773, pr: 791 pr: 792 , PRIMARY, 0.198254, 11.1682, 61.7817, -8.32538, 12.2932, 61.2455, -9.58301, 1.7705, 213876, 0.0196524, 0, 0, 
777, 775, pr: 779 pr: 780 , PRIMARY, 0.121819, 14.3943, 61.2773, -10.813, 14.7538, 60.9271, -11.636, 0.963918, 96391.8, 0.00741999, 0, 0, 
778, 775, pr: 785 pr: 786 , PRIMARY, 0.11852, 14.3943, 61.2773, -10.813, 16.0036, 60.3366, -12.0287, 2.22539, 205754, 0.00702344, 0, 0, 
779, 777, pr: 781 pr: 782 , PRIMARY, 0.112221, 14.7538, 60.9271, -11.636, 15.2464, 60.1742, -12.4515, 1.21427, 121427, 0.00629681, 0, 0, 
780, 777, pr: 783 pr: 784 , PRIMARY, 0.0906163, 14.7538, 60.9271, -11.636, 15.1482, 60.328, -12.3319, 0.999341, 82432, 0.00410566, 0, 0, 
781, 779, NO CHILDREN, PRIMARY, 0.0720139, 15.2464, 60.1742, -12.4515, 15.668, 59.8839, -12.8825, 0.66917, 66917, 0.002593, 0, 0, 
782, 779, NO CHILDREN, PRIMARY, 0.071916, 15.2464, 60.1742, -12.4515, 15.3606, 59.6368, -13.3324, 1.0382, 92669.1, 0.00258596, 0, 0, 
783, 780, NO CHILDREN, PRIMARY, 0.0706609, 15.1482, 60.328, -12.3319, 15.8084, 59.555, -13.0156, 1.22513, 122513, 0.00249648, 0, 0, 
784, 780, NO CHILDREN, PRIMARY, 0.0744127, 15.1482, 60.328, -12.3319, 15.1965, 59.6904, -12.9213, 0.869635, 83532.7, 0.00276863, 0, 0, 
785, 778, pr: 787 pr: 788 , PRIMARY, 0.105426, 16.0036, 60.3366, -12.0287, 16.9755, 59.4913, -12.5934, 1.40644, 140644, 0.00555729, 0, 0, 
786, 778, pr: 789 pr: 790 , PRIMARY, 0.095702, 16.0036, 60.3366, -12.0287, 15.9361, 60.0496, -12.2398, 0.362658, 35184.5, 0.00457944, 0, 0, 
787, 785, NO CHILDREN, PRIMARY, 0.0655835, 16.9755, 59.4913, -12.5934, 17.3776, 58.7782, -12.6422, 0.820065, 82006.3, 0.0021506, 0, 0, 
788, 785, NO CHILDREN, PRIMARY, 0.0590733, 16.9755, 59.4913, -12.5934, 16.9969, 58.5925, -12.8132, 0.925552, 90954, 0.00174483, 0, 0, 
789, 786, NO CHILDREN, PRIMARY, 0.0673516, 15.9361, 60.0496, -12.2398, 16.0498, 59.4233, -12.9701, 0.968707, 96870.8, 0.00226812, 0, 0, 
790, 786, NO CHILDREN, PRIMARY, 0.0716342, 15.9361, 60.0496, -12.2398, 16.3896, 59.4895, -12.8006, 0.913133, 72797.3, 0.00256573, 0, 0, 
791, 776, pr: 793 pr: 794 , PRIMARY, 0.16182, 12.2932, 61.2455, -9.58301, 13.6534, 61.0741, -11.389, 2.26739, 226739, 0.0130928, 0, 0, 
792, 776, pr: 799 pr: 800 , PRIMARY, 0.141465, 12.2932, 61.2455, -9.58301, 13.8543, 60.9258, -9.77987, 1.60559, 192046, 0.0100061, 0, 0, 
793, 791, pr: 795 pr: 796 , PRIMARY, 0.114406, 13.6534, 61.0741, -11.389, 14.2958, 61.4616, -12.3299, 1.2034, 120340, 0.00654432, 0, 0, 
794, 791, pr: 797 pr: 798 , PRIMARY, 0.10173, 13.6534, 61.0741, -11.389, 13.6005, 61.1691, -11.7889, 0.414495, 62513.8, 0.00517447, 0, 0, 
795, 793, NO CHILDREN, PRIMARY, 0.0597048, 14.2958, 61.4616, -12.3299, 14.6715, 61.4262, -12.7654, 0.576236, 57623.5, 0.00178233, 0, 0, 
796, 793, NO CHILDREN, PRIMARY, 0.0728251, 14.2958, 61.4616, -12.3299, 14.0153, 61.3714, -12.9833, 0.716758, 74090.9, 0.00265175, 0, 0, 
797, 794, NO CHILDREN, PRIMARY, 0.0584252, 13.6005, 61.1691, -11.7889, 13.6881, 61.2776, -12.0277, 0.276515, 27651.6, 0.00170675, 0, 0, 
798, 794, NO CHILDREN, PRIMARY, 0.0672651, 13.6005, 61.1691, -11.7889, 12.9682, 61.3683, -12.459, 0.942581, 105711, 0.0022623, 0, 0, 
799, 792, pr: 801 pr: 802 , PRIMARY, 0.0982958, 13.8543, 60.9258, -9.77987, 15.0459, 60.6558, -9.72685, 1.22301, 122300, 0.00483103, 0, 0, 
800, 792, pr: 803 pr: 804 , PRIMARY, 0.103232, 13.8543, 60.9258, -9.77987, 14.8111, 59.9875, -9.79094, 1.34018, 134281, 0.00532841, 0, 0, 
801, 799, NO CHILDREN, PRIMARY, 0.0898367, 15.0459, 60.6558, -9.72685, 15.4147, 60.6404, -9.64027, 0.379116, 37911.7, 0.00403532, 0, 0, 
802, 799, NO CHILDREN, PRIMARY, 0.075047, 15.0459, 60.6558, -9.72685, 15.4301, 60.2172, -9.6425, 0.589139, 62672, 0.00281603, 0, 0, 
803, 800, NO CHILDREN, PRIMARY, 0.0794547, 14.8111, 59.9875, -9.79094, 15.2339, 59.6381, -9.68125, 0.559371, 55937.2, 0.00315653, 0, 0, 
804, 800, NO CHILDREN, PRIMARY, 0.0568996, 14.8111, 59.9875, -9.79094, 15.1964, 59.3558, -9.10656, 1.0079, 93249.5, 0.00161878, 0, 0, 
805, 774, pr: 807 pr: 808 , PRIMARY, 0.188853, 11.4094, 59.7113, -10.1561, 11.7629, 59.2857, -10.4894, 0.645926, 64592.5, 0.0178328, 0, 0, 
806, 774, pr: 821 pr: 822 , PRIMARY, 0.184726, 11.4094, 59.7113, -10.1561, 11.6177, 58.5923, -10.7532, 1.28534, 165083, 0.0170619, 0, 0, 
807, 805, pr: 809 pr: 810 , PRIMARY, 0.158865, 11.7629, 59.2857, -10.4894, 12.6793, 58.8133, -10.8552, 1.09395, 109395, 0.0126191, 0, 0, 
808, 805, pr: 815 pr: 816 , PRIMARY, 0.172904, 11.7629, 59.2857, -10.4894, 12.7004, 58.653, -8.81479, 2.02071, 239799, 0.014948, 0, 0, 
809, 807, pr: 811 pr: 812 , PRIMARY, 0.124433, 12.6793, 58.8133, -10.8552, 13.7228, 58.7308, -11.5498, 1.25624, 125624, 0.00774182, 0, 0, 
810, 807, pr: 813 pr: 814 , PRIMARY, 0.102391, 12.6793, 58.8133, -10.8552, 13.6395, 58.6958, -10.6773, 0.98351, 103254, 0.005242, 0, 0, 
811, 809, NO CHILDREN, PRIMARY, 0.075204, 13.7228, 58.7308, -11.5498, 14.1307, 58.6327, -11.6606, 0.433872, 43387.3, 0.00282782, 0, 0, 
812, 809, NO CHILDREN, PRIMARY, 0.0758976, 13.7228, 58.7308, -11.5498, 14.0903, 58.5292, -12.0783, 0.674585, 66373.6, 0.00288022, 0, 0, 
813, 810, NO CHILDREN, PRIMARY, 0.0768466, 13.6395, 58.6958, -10.6773, 14.7185, 58.8461, -10.2065, 1.18679, 118679, 0.0029527, 0, 0, 
814, 810, NO CHILDREN, PRIMARY, 0.076538, 13.6395, 58.6958, -10.6773, 14.5718, 57.9526, -9.92966, 1.4073, 168938, 0.00292903, 0, 0, 
815, 808, pr: 817 pr: 818 , PRIMARY, 0.103393, 12.7004, 58.653, -8.81479, 13.1319, 58.5586, -8.42138, 0.59154, 59153.8, 0.00534505, 0, 0, 
816, 808, pr: 819 pr: 820 , PRIMARY, 0.0982349, 12.7004, 58.653, -8.81479, 13.3069, 58.4295, -8.06657, 0.988736, 111469, 0.00482505, 0, 0, 
817, 815, NO CHILDREN, PRIMARY, 0.078505, 13.1319, 58.5586, -8.42138, 13.6392, 58.4813, -7.78817, 0.815041, 81504, 0.00308152, 0, 0, 
818, 815, NO CHILDREN, PRIMARY, 0.0711261, 13.1319, 58.5586, -8.42138, 12.927, 58.3115, -7.5871, 0.893913, 104739, 0.00252946, 0, 0, 
819, 816, NO CHILDREN, PRIMARY, 0.0751885, 13.3069, 58.4295, -8.06657, 13.6533, 57.8473, -7.20786, 1.09376, 109376, 0.00282666, 0, 0, 
820, 816, NO CHILDREN, PRIMARY, 0.0873229, 13.3069, 58.4295, -8.06657, 13.5374, 57.4116, -6.95758, 1.52287, 119838, 0.00381264, 0, 0, 
821, 806, pr: 823 pr: 824 , PRIMARY, 0.165205, 11.6177, 58.5923, -10.7532, 11.409, 56.0903, -11.4121, 2.59575, 259574, 0.0136464, 0, 0, 
822, 806, pr: 829 pr: 830 , PRIMARY, 0.140588, 11.6177, 58.5923, -10.7532, 11.276, 57.8995, -11.3625, 0.983842, 83259.6, 0.00988255, 0, 0, 
823, 821, pr: 825 pr: 826 , PRIMARY, 0.118447, 11.409, 56.0903, -11.4121, 11.6813, 55.0958, -12.2806, 1.34813, 134814, 0.00701481, 0, 0, 
824, 821, pr: 827 pr: 828 , PRIMARY, 0.0989828, 11.409, 56.0903, -11.4121, 10.9245, 55.4808, -11.8381, 0.887521, 136604, 0.0048988, 0, 0, 
825, 823, NO CHILDREN, PRIMARY, 0.0592402, 11.6813, 55.0958, -12.2806, 11.9152, 54.7452, -12.8488, 0.707418, 70741.8, 0.0017547, 0, 0, 
826, 823, NO CHILDREN, PRIMARY, 0.0823953, 11.6813, 55.0958, -12.2806, 11.3028, 54.5735, -13.1656, 1.09512, 114934, 0.00339449, 0, 0, 
827, 824, NO CHILDREN, PRIMARY, 0.0734604, 10.9245, 55.4808, -11.8381, 10.2023, 55.2284, -12.0165, 0.785574, 78557.6, 0.00269822, 0, 0, 
828, 824, NO CHILDREN, PRIMARY, 0.081611, 10.9245, 55.4808, -11.8381, 10.5981, 54.9949, -12.0926, 0.638254, 64934.3, 0.00333018, 0, 0, 
829, 822, pr: 831 pr: 832 , PRIMARY, 0.113052, 11.276, 57.8995, -11.3625, 10.6716, 56.4562, -12.0713, 1.71779, 171778, 0.00639043, 0, 0, 
830, 822, pr: 833 pr: 834 , PRIMARY, 0.107234, 11.276, 57.8995, -11.3625, 10.2237, 57.3555, -12.0522, 1.37073, 126210, 0.00574953, 0, 0, 
831, 829, NO CHILDREN, PRIMARY, 0.070869, 10.6716, 56.4562, -12.0713, 10.1264, 55.7743, -12.1942, 0.881644, 88164.8, 0.00251121, 0, 0, 
832, 829, NO CHILDREN, PRIMARY, 0.0682944, 10.6716, 56.4562, -12.0713, 10.686, 55.8628, -12.4644, 0.711924, 65937.8, 0.00233206, 0, 0, 
833, 830, NO CHILDREN, PRIMARY, 0.0904468, 10.2237, 57.3555, -12.0522, 9.92917, 56.8663, -13.2892, 1.36246, 136246, 0.00409031, 0, 0, 
834, 830, NO CHILDREN, PRIMARY, 0.0642557, 10.2237, 57.3555, -12.0522, 9.60088, 57.0776, -12.4236, 0.776577, 72723, 0.0020644, 0, 0, 
835, 772, pr: 837 pr: 838 , PRIMARY, 0.303257, 8.33676, 62.0246, -8.23214, 8.36942, 61.597, -11.221, 3.01946, 301946, 0.0459824, 0, 0, 
836, 772, pr: 867 pr: 868 , PRIMARY, 0.314919, 8.33676, 62.0246, -8.23214, 8.00632, 59.7576, -10.8131, 3.451, 305892, 0.0495869, 0, 0, 
837, 835, pr: 839 pr: 840 , PRIMARY, 0.185714, 8.36942, 61.597, -11.221, 8.66173, 61.6129, -12.9948, 1.79777, 179777, 0.0172448, 0, 0, 
838, 835, pr: 853 pr: 854 , PRIMARY, 0.198538, 8.36942, 61.597, -11.221, 9.60272, 60.6274, -12.8205, 2.24045, 227799, 0.0197086, 0, 0, 
839, 837, pr: 841 pr: 842 , PRIMARY, 0.147241, 8.66173, 61.6129, -12.9948, 8.46502, 62.6267, -15.155, 2.39432, 239432, 0.01084, 0, 0, 
840, 837, pr: 847 pr: 848 , PRIMARY, 0.121134, 8.66173, 61.6129, -12.9948, 8.83692, 61.2895, -13.8896, 0.967436, 184466, 0.00733676, 0, 0, 
841, 839, pr: 843 pr: 844 , PRIMARY, 0.11046, 8.46502, 62.6267, -15.155, 7.97547, 63.0292, -15.8107, 0.911972, 91197.3, 0.00610068, 0, 0, 
842, 839, pr: 845 pr: 846 , PRIMARY, 0.101999, 8.46502, 62.6267, -15.155, 8.2373, 62.7607, -15.4093, 0.366745, 87785.5, 0.00520186, 0, 0, 
843, 841, NO CHILDREN, PRIMARY, 0.0800882, 7.97547, 63.0292, -15.8107, 7.87704, 63.0471, -16.1504, 0.35413, 35412.9, 0.00320706, 0, 0, 
844, 841, NO CHILDREN, PRIMARY, 0.0750368, 7.97547, 63.0292, -15.8107, 7.89548, 62.3463, -16.6803, 1.10864, 126336, 0.00281526, 0, 0, 
845, 842, NO CHILDREN, PRIMARY, 0.0749837, 8.2373, 62.7607, -15.4093, 7.33286, 63.3489, -15.8725, 1.17413, 117413, 0.00281128, 0, 0, 
846, 842, NO CHILDREN, PRIMARY, 0.0744197, 8.2373, 62.7607, -15.4093, 7.74157, 62.9031, -14.7378, 0.846759, 102346, 0.00276915, 0, 0, 
847, 840, pr: 849 pr: 850 , PRIMARY, 0.100181, 8.83692, 61.2895, -13.8896, 9.05008, 61.1477, -14.1567, 0.370021, 37002.2, 0.00501813, 0, 0, 
848, 840, pr: 851 pr: 852 , PRIMARY, 0.0935981, 8.83692, 61.2895, -13.8896, 8.94315, 60.9533, -14.523, 0.725011, 72460.6, 0.0043803, 0, 0, 
849, 847, NO CHILDREN, PRIMARY, 0.0561578, 9.05008, 61.1477, -14.1567, 9.48711, 60.62, -14.5434, 0.786822, 78682.3, 0.00157685, 0, 0, 
850, 847, NO CHILDREN, PRIMARY, 0.0774268, 9.05008, 61.1477, -14.1567, 9.29133, 60.8993, -14.0019, 0.37932, 73618.7, 0.00299745, 0, 0, 
851, 848, NO CHILDREN, PRIMARY, 0.0723557, 8.94315, 60.9533, -14.523, 8.68865, 60.6409, -15.3203, 0.893326, 89332.4, 0.00261768, 0, 0, 
852, 848, NO CHILDREN, PRIMARY, 0.0616995, 8.94315, 60.9533, -14.523, 8.57646, 60.6658, -14.8618, 0.57607, 51541.3, 0.00190341, 0, 0, 
853, 838, pr: 855 pr: 856 , PRIMARY, 0.140728, 9.60272, 60.6274, -12.8205, 10.2927, 59.6932, -14.1822, 1.78972, 178972, 0.00990223, 0, 0, 
854, 838, pr: 861 pr: 862 , PRIMARY, 0.116091, 9.60272, 60.6274, -12.8205, 10.5772, 59.4826, -14.1999, 2.04035, 171741, 0.00673851, 0, 0, 
855, 853, pr: 857 pr: 858 , PRIMARY, 0.0908057, 10.2927, 59.6932, -14.1822, 10.3646, 59.4061, -15.5895, 1.43804, 143804, 0.00412284, 0, 0, 
856, 853, pr: 859 pr: 860 , PRIMARY, 0.077407, 10.2927, 59.6932, -14.1822, 10.4533, 59.235, -14.6674, 0.686358, 58933, 0.00299592, 0, 0, 
857, 855, NO CHILDREN, PRIMARY, 0.0658951, 10.3646, 59.4061, -15.5895, 10.1013, 59.3258, -16.3415, 0.800866, 80086.4, 0.00217108, 0, 0, 
858, 855, NO CHILDREN, PRIMARY, 0.0749343, 10.3646, 59.4061, -15.5895, 9.88012, 59.4655, -15.6597, 0.49315, 49871.2, 0.00280757, 0, 0, 
859, 856, NO CHILDREN, PRIMARY, 0.0630954, 10.4533, 59.235, -14.6674, 10.961, 58.4765, -15.2817, 1.10021, 110021, 0.00199052, 0, 0, 
860, 856, NO CHILDREN, PRIMARY, 0.0692939, 10.4533, 59.235, -14.6674, 10.8265, 58.4093, -15.6214, 1.31571, 105262, 0.00240083, 0, 0, 
861, 854, pr: 863 pr: 864 , PRIMARY, 0.109839, 10.5772, 59.4826, -14.1999, 10.529, 58.6523, -15.4897, 1.5347, 153470, 0.0060323, 0, 0, 
862, 854, pr: 865 pr: 866 , PRIMARY, 0.108344, 10.5772, 59.4826, -14.1999, 9.67245, 58.8039, -15.0928, 1.44106, 131166, 0.00586921, 0, 0, 
863, 861, NO CHILDREN, PRIMARY, 0.0664038, 10.529, 58.6523, -15.4897, 10.3811, 58.2552, -15.7918, 0.520376, 52037.7, 0.00220473, 0, 0, 
864, 861, NO CHILDREN, PRIMARY, 0.0812702, 10.529, 58.6523, -15.4897, 11.1067, 57.5466, -16.5757, 1.65404, 130661, 0.00330242, 0, 0, 
865, 862, NO CHILDREN, PRIMARY, 0.0823404, 9.67245, 58.8039, -15.0928, 9.36077, 58.3386, -15.7903, 0.894478, 89447.8, 0.00338997, 0, 0, 
866, 862, NO CHILDREN, PRIMARY, 0.0666434, 9.67245, 58.8039, -15.0928, 9.24763, 58.1094, -15.9361, 1.17213, 94547.4, 0.00222067, 0, 0, 
867, 836, pr: 869 pr: 870 , PRIMARY, 0.217579, 8.00632, 59.7576, -10.8131, 7.02372, 59.03, -11.9682, 1.68205, 168205, 0.0236704, 0, 0, 
868, 836, pr: 883 pr: 884 , PRIMARY, 0.2173, 8.00632, 59.7576, -10.8131, 5.51362, 58.6616, -12.7053, 3.31594, 316900, 0.0236097, 0, 0, 
869, 867, pr: 871 pr: 872 , PRIMARY, 0.16102, 7.02372, 59.03, -11.9682, 5.31475, 57.9602, -13.0984, 2.31139, 231139, 0.0129638, 0, 0, 
870, 867, pr: 877 pr: 878 , PRIMARY, 0.137685, 7.02372, 59.03, -11.9682, 6.6521, 58.9745, -11.709, 0.456496, 56130.4, 0.00947857, 0, 0, 
871, 869, pr: 873 pr: 874 , PRIMARY, 0.116921, 5.31475, 57.9602, -13.0984, 4.52008, 56.964, -14.1424, 1.64735, 164735, 0.00683527, 0, 0, 
872, 869, pr: 875 pr: 876 , PRIMARY, 0.106014, 5.31475, 57.9602, -13.0984, 5.40935, 57.4813, -13.6889, 0.76611, 61282.1, 0.00561953, 0, 0, 
873, 871, NO CHILDREN, PRIMARY, 0.0702247, 4.52008, 56.964, -14.1424, 4.05015, 56.2446, -14.7078, 1.02863, 102863, 0.00246576, 0, 0, 
874, 871, NO CHILDREN, PRIMARY, 0.0712213, 4.52008, 56.964, -14.1424, 4.34782, 56.5659, -14.5735, 0.611541, 49383.8, 0.00253624, 0, 0, 
875, 872, NO CHILDREN, PRIMARY, 0.0683867, 5.40935, 57.4813, -13.6889, 5.54788, 56.7732, -14.0828, 0.822055, 82205.4, 0.00233837, 0, 0, 
876, 872, NO CHILDREN, PRIMARY, 0.083338, 5.40935, 57.4813, -13.6889, 5.1268, 56.7602, -14.3497, 1.01808, 78861.2, 0.00347261, 0, 0, 
877, 870, pr: 879 pr: 880 , PRIMARY, 0.0915283, 6.6521, 58.9745, -11.709, 6.20968, 58.7798, -11.6689, 0.485024, 48502.4, 0.00418871, 0, 0, 
878, 870, pr: 881 pr: 882 , PRIMARY, 0.105686, 6.6521, 58.9745, -11.709, 6.2154, 58.6893, -12.0897, 0.645722, 65933.3, 0.00558478, 0, 0, 
879, 877, NO CHILDREN, PRIMARY, 0.0801452, 6.20968, 58.7798, -11.6689, 5.12927, 58.0522, -11.0536, 1.4406, 144060, 0.00321163, 0, 0, 
880, 877, NO CHILDREN, PRIMARY, 0.076002, 6.20968, 58.7798, -11.6689, 5.80239, 58.2615, -11.3933, 0.714468, 79831.4, 0.00288815, 0, 0, 
881, 878, NO CHILDREN, PRIMARY, 0.0865491, 6.2154, 58.6893, -12.0897, 5.66036, 58.1496, -12.235, 0.787673, 78767.3, 0.00374537, 0, 0, 
882, 878, NO CHILDREN, PRIMARY, 0.0546869, 6.2154, 58.6893, -12.0897, 6.03279, 58.4031, -11.8983, 0.389712, 44592.1, 0.00149533, 0, 0, 
883, 868, pr: 885 pr: 886 , PRIMARY, 0.150998, 5.51362, 58.6616, -12.7053, 5.08572, 58.3482, -13.2138, 0.734764, 73476.4, 0.0114002, 0, 0, 
884, 868, pr: 891 pr: 892 , PRIMARY, 0.145251, 5.51362, 58.6616, -12.7053, 4.31133, 58.2207, -13.4946, 1.50425, 155550, 0.010549, 0, 0, 
885, 883, pr: 887 pr: 888 , PRIMARY, 0.100094, 5.08572, 58.3482, -13.2138, 4.81154, 57.9959, -13.9977, 0.902097, 90209.6, 0.0050094, 0, 0, 
886, 883, pr: 889 pr: 890 , PRIMARY, 0.111793, 5.08572, 58.3482, -13.2138, 5.21498, 57.0003, -14.75, 2.04781, 165369, 0.00624884, 0, 0, 
887, 885, NO CHILDREN, PRIMARY, 0.0731369, 4.81154, 57.9959, -13.9977, 4.8273, 57.6811, -14.5266, 0.615712, 61571.1, 0.0026745, 0, 0, 
888, 885, NO CHILDREN, PRIMARY, 0.0681392, 4.81154, 57.9959, -13.9977, 4.6071, 57.1038, -14.8962, 1.28261, 94651.4, 0.00232148, 0, 0, 
889, 886, NO CHILDREN, PRIMARY, 0.080445, 5.21498, 57.0003, -14.75, 5.35978, 56.5101, -15.863, 1.22474, 122474, 0.0032357, 0, 0, 
890, 886, NO CHILDREN, PRIMARY, 0.0624882, 5.21498, 57.0003, -14.75, 4.91962, 56.7027, -15.2657, 0.664682, 60612.2, 0.00195239, 0, 0, 
891, 884, pr: 893 pr: 894 , PRIMARY, 0.102109, 4.31133, 58.2207, -13.4946, 3.7421, 58.0745, -14.0601, 0.815659, 81566.1, 0.00521313, 0, 0, 
892, 884, pr: 895 pr: 896 , PRIMARY, 0.113056, 4.31133, 58.2207, -13.4946, 3.91591, 58.1672, -13.6481, 0.427545, -58205.9, 0.00639087, 0, 0, 
893, 891, NO CHILDREN, PRIMARY, 0.0743889, 3.7421, 58.0745, -14.0601, 3.30029, 57.8282, -14.7034, 0.818277, 81827.8, 0.00276685, 0, 0, 
894, 891, NO CHILDREN, PRIMARY, 0.0620248, 3.7421, 58.0745, -14.0601, 3.3803, 57.6358, -14.7693, 0.908933, 90829.5, 0.00192354, 0, 0, 
895, 892, NO CHILDREN, PRIMARY, 0.0794046, 3.91591, 58.1672, -13.6481, 2.94237, 58.3499, -14.3047, 1.18838, 118838, 0.00315255, 0, 0, 
896, 892, NO CHILDREN, PRIMARY, 0.0709567, 3.91591, 58.1672, -13.6481, 3.20448, 58.1642, -13.647, 0.71144, 71147.1, 0.00251743, 0, 0, 
897, 770, pr: 899 pr: 900 , PRIMARY, 0.396504, 9.20097, 64.2898, -6.46929, 10.18, 62.8145, -9.1275, 3.19394, 319394, 0.0786077, 0, 0, 
898, 770, pr: 961 pr: 962 , PRIMARY, 0.335709, 9.20097, 64.2898, -6.46929, 11.9806, 60.5016, -11.1368, 6.62292, 545712, 0.0563501, 0, 0, 
899, 897, pr: 901 pr: 902 , PRIMARY, 0.22908, 10.18, 62.8145, -9.1275, 11.8559, 62.6743, -12.1921, 3.49571, 349571, 0.0262389, 0, 0, 
900, 897, pr: 931 pr: 932 , PRIMARY, 0.275881, 10.18, 62.8145, -9.1275, 12.4479, 62.3276, -10.1666, 2.5417, 261088, 0.0380552, 0, 0, 
901, 899, pr: 903 pr: 904 , PRIMARY, 0.188005, 11.8559, 62.6743, -12.1921, 13.6878, 61.998, -14.0245, 2.67787, 267787, 0.0176729, 0, 0, 
902, 899, pr: 917 pr: 918 , PRIMARY, 0.196988, 11.8559, 62.6743, -12.1921, 11.9342, 62.1568, -13.805, 1.69569, 173220, 0.0194022, 0, 0, 
903, 901, pr: 905 pr: 906 , PRIMARY, 0.14281, 13.6878, 61.998, -14.0245, 14.3665, 60.9973, -14.7684, 1.41968, 141969, 0.0101974, 0, 0, 
904, 901, pr: 911 pr: 912 , PRIMARY, 0.149771, 13.6878, 61.998, -14.0245, 13.491, 61.1478, -14.9206, 1.25087, 100798, 0.0112156, 0, 0, 
